Ablon-sur-Seine;20.43
Alfortville;20.83
Arcueil;24.59
Boissy-Saint-Léger;21.38
Bonneuil-sur-Marne;27.35
Bry-sur-Marne;18.58
Cachan;20.05
Champigny-sur-Marne;25.71
Charenton-le-Pont;17.91
Chennevières-sur-Marne;19.95
Chevilly-Larue;22.70
Choisy-le-Roi;20.22
Créteil;21.79
Fontenay-sous-Bois;21.35
Fresnes;25.97
Gentilly;21.31
L'Hay-les-Roses;21.51
Ivry-sur-Seine;18.54
Joinville-le-Pont;17.59
Le Kremlin-Bicêtre;25.20
Limeil-Brévannes;20.36
Maisons-Alfort;18.19
Mandres-les-Roses;17.07
Marolles-en-Brie;17.44
Nogent-sur-Marne;20.36
Noiseau;17.19
Orly;23.74
Ormesson-sur-Marne;18.14
Périgny-sur-Yerres;14.88
Le Perreux-sur-Marne;19.46
Le Plessis-Trévise;19.04
La Queue-en-Brie;19.22
Rungis;12.72
Saint-Mandé;18.11
Saint-Maur-des-Fossés;16.14
Saint-Maurice;17.39
Santeny;15.11
Sucy-en-Brie;15.83
Thiais;21.66
Valenton;27.27
Villecresnes;15.45
Villejuif;26.80
Villeneuve-le-Roi;25.23
Villeneuve-Saint-Georges;27.25
Villiers-sur-Marne;20.76
Vincennes;14.28
Vitry-sur-Seine;27.05
